id	uri
2312	http://www.wikidata.org/entity/Q1373549
2313	http://www.wikidata.org/entity/Q137382137
2314	http://www.wikidata.org/entity/Q137503
2315	http://www.wikidata.org/entity/Q1376102
2316	http://www.wikidata.org/entity/Q137611882
2317	http://www.wikidata.org/entity/Q137629643
2318	http://www.wikidata.org/entity/Q137637516
2319	http://www.wikidata.org/entity/Q137653106
2320	http://www.wikidata.org/entity/Q1376791
2321	http://www.wikidata.org/entity/Q1376987
2322	http://www.wikidata.org/entity/Q1377612
2323	http://www.wikidata.org/entity/Q137779990
2324	http://www.wikidata.org/entity/Q1377855
2325	http://www.wikidata.org/entity/Q13780930
2326	http://www.wikidata.org/entity/Q1378152
2327	http://www.wikidata.org/entity/Q1378320
2328	http://www.wikidata.org/entity/Q137910729
2329	http://www.wikidata.org/entity/Q137971053
2330	http://www.wikidata.org/entity/Q1379834
2331	http://www.wikidata.org/entity/Q1380459
2332	http://www.wikidata.org/entity/Q1381199
2333	http://www.wikidata.org/entity/Q1382031
2334	http://www.wikidata.org/entity/Q1383155
2335	http://www.wikidata.org/entity/Q138326706
2336	http://www.wikidata.org/entity/Q1383443
2337	http://www.wikidata.org/entity/Q1383983
2338	http://www.wikidata.org/entity/Q1384
2339	http://www.wikidata.org/entity/Q138425220
2340	http://www.wikidata.org/entity/Q138442524
2341	http://www.wikidata.org/entity/Q138518
2342	http://www.wikidata.org/entity/Q138544338
2343	http://www.wikidata.org/entity/Q138568417
2344	http://www.wikidata.org/entity/Q138589090
2345	http://www.wikidata.org/entity/Q1387
2346	http://www.wikidata.org/entity/Q138722423
2347	http://www.wikidata.org/entity/Q1387818
2348	http://www.wikidata.org/entity/Q1390577
2349	http://www.wikidata.org/entity/Q1390604
2350	http://www.wikidata.org/entity/Q1391
2351	http://www.wikidata.org/entity/Q1391045
2352	http://www.wikidata.org/entity/Q1393
2353	http://www.wikidata.org/entity/Q139319
2354	http://www.wikidata.org/entity/Q1393271
2355	http://www.wikidata.org/entity/Q1394110
2356	http://www.wikidata.org/entity/Q1394262
2357	http://www.wikidata.org/entity/Q1394382
2358	http://www.wikidata.org/entity/Q1394594
2359	http://www.wikidata.org/entity/Q1394965
2360	http://www.wikidata.org/entity/Q1395053
2361	http://www.wikidata.org/entity/Q1395117
2362	http://www.wikidata.org/entity/Q1395387
2363	http://www.wikidata.org/entity/Q1395663
2364	http://www.wikidata.org/entity/Q1396110
2365	http://www.wikidata.org/entity/Q1396769
2366	http://www.wikidata.org/entity/Q1397
2367	http://www.wikidata.org/entity/Q1397057
2368	http://www.wikidata.org/entity/Q13973
2369	http://www.wikidata.org/entity/Q13974
2370	http://www.wikidata.org/entity/Q13977
2371	http://www.wikidata.org/entity/Q1398883
2372	http://www.wikidata.org/entity/Q1398929
2373	http://www.wikidata.org/entity/Q1399
2374	http://www.wikidata.org/entity/Q1400
2375	http://www.wikidata.org/entity/Q140052
2376	http://www.wikidata.org/entity/Q1401516
2377	http://www.wikidata.org/entity/Q1402736
2378	http://www.wikidata.org/entity/Q1403078
2379	http://www.wikidata.org/entity/Q1404053
2380	http://www.wikidata.org/entity/Q1404101
2381	http://www.wikidata.org/entity/Q1405133
2382	http://www.wikidata.org/entity/Q1405704
2383	http://www.wikidata.org/entity/Q1405741
2384	http://www.wikidata.org/entity/Q1406
2385	http://www.wikidata.org/entity/Q1406725
2386	http://www.wikidata.org/entity/Q140686
2387	http://www.wikidata.org/entity/Q1408
2388	http://www.wikidata.org/entity/Q14086
2389	http://www.wikidata.org/entity/Q1409834
2390	http://www.wikidata.org/entity/Q1410
2391	http://www.wikidata.org/entity/Q1411180
2392	http://www.wikidata.org/entity/Q14112
2393	http://www.wikidata.org/entity/Q1411222
2394	http://www.wikidata.org/entity/Q1412480
2395	http://www.wikidata.org/entity/Q14127232
2396	http://www.wikidata.org/entity/Q1413024
2397	http://www.wikidata.org/entity/Q1413128
2398	http://www.wikidata.org/entity/Q1413357
2399	http://www.wikidata.org/entity/Q1413438
2400	http://www.wikidata.org/entity/Q1413558
2401	http://www.wikidata.org/entity/Q1414263
2402	http://www.wikidata.org/entity/Q1414861
2403	http://www.wikidata.org/entity/Q1415
2404	http://www.wikidata.org/entity/Q1415090
2405	http://www.wikidata.org/entity/Q1415232
2406	http://www.wikidata.org/entity/Q1415262
2407	http://www.wikidata.org/entity/Q14164587
2408	http://www.wikidata.org/entity/Q1416501
2409	http://www.wikidata.org/entity/Q1416512
2410	http://www.wikidata.org/entity/Q1416937
2411	http://www.wikidata.org/entity/Q141720
2412	http://www.wikidata.org/entity/Q1418
2413	http://www.wikidata.org/entity/Q1418051
2414	http://www.wikidata.org/entity/Q1418206
2415	http://www.wikidata.org/entity/Q1418432
2416	http://www.wikidata.org/entity/Q1418766
2417	http://www.wikidata.org/entity/Q1418771
2418	http://www.wikidata.org/entity/Q1419938
2419	http://www.wikidata.org/entity/Q142
2420	http://www.wikidata.org/entity/Q1420038
2421	http://www.wikidata.org/entity/Q1420111
2422	http://www.wikidata.org/entity/Q1420239
2423	http://www.wikidata.org/entity/Q1420624
2424	http://www.wikidata.org/entity/Q1420782
2425	http://www.wikidata.org/entity/Q1421465
2426	http://www.wikidata.org/entity/Q1422570
2427	http://www.wikidata.org/entity/Q1423356
2428	http://www.wikidata.org/entity/Q1423677
2429	http://www.wikidata.org/entity/Q1423756
2430	http://www.wikidata.org/entity/Q1423891
2431	http://www.wikidata.org/entity/Q1424622
2432	http://www.wikidata.org/entity/Q142617
2433	http://www.wikidata.org/entity/Q1426223
2434	http://www.wikidata.org/entity/Q1426464
2435	http://www.wikidata.org/entity/Q14270642
2436	http://www.wikidata.org/entity/Q142740
2437	http://www.wikidata.org/entity/Q1428
2438	http://www.wikidata.org/entity/Q14289857
2439	http://www.wikidata.org/entity/Q142922
2440	http://www.wikidata.org/entity/Q1429409
2441	http://www.wikidata.org/entity/Q1429891
2442	http://www.wikidata.org/entity/Q1430113
2443	http://www.wikidata.org/entity/Q1430937
2444	http://www.wikidata.org/entity/Q1431781
2445	http://www.wikidata.org/entity/Q1432030
2446	http://www.wikidata.org/entity/Q14324534
2447	http://www.wikidata.org/entity/Q1432632
2448	http://www.wikidata.org/entity/Q1432645
2449	http://www.wikidata.org/entity/Q1433199
2450	http://www.wikidata.org/entity/Q1433417
2451	http://www.wikidata.org/entity/Q1434547
2452	http://www.wikidata.org/entity/Q1434895
2453	http://www.wikidata.org/entity/Q1434915
2454	http://www.wikidata.org/entity/Q1435
2455	http://www.wikidata.org/entity/Q14350
2456	http://www.wikidata.org/entity/Q1437834
2457	http://www.wikidata.org/entity/Q1438040
2458	http://www.wikidata.org/entity/Q1438821
2459	http://www.wikidata.org/entity/Q1438902
2460	http://www.wikidata.org/entity/Q1439
2461	http://www.wikidata.org/entity/Q1439786
2462	http://www.wikidata.org/entity/Q1439864
2463	http://www.wikidata.org/entity/Q1441441
2464	http://www.wikidata.org/entity/Q1441584
2465	http://www.wikidata.org/entity/Q14416191
2466	http://www.wikidata.org/entity/Q14416636
2467	http://www.wikidata.org/entity/Q14422214
2468	http://www.wikidata.org/entity/Q1442418
2469	http://www.wikidata.org/entity/Q1442944
2470	http://www.wikidata.org/entity/Q14435327
2471	http://www.wikidata.org/entity/Q1443870
2472	http://www.wikidata.org/entity/Q1444829
2473	http://www.wikidata.org/entity/Q1444863
2474	http://www.wikidata.org/entity/Q144488
2475	http://www.wikidata.org/entity/Q1444964
2476	http://www.wikidata.org/entity/Q1445487
2477	http://www.wikidata.org/entity/Q1446181
2478	http://www.wikidata.org/entity/Q14467203
2479	http://www.wikidata.org/entity/Q14467526
2480	http://www.wikidata.org/entity/Q1447121
2481	http://www.wikidata.org/entity/Q1447969
2482	http://www.wikidata.org/entity/Q1448223
2483	http://www.wikidata.org/entity/Q1448541
2484	http://www.wikidata.org/entity/Q1448622
2485	http://www.wikidata.org/entity/Q1449656
2486	http://www.wikidata.org/entity/Q1449761
2487	http://www.wikidata.org/entity/Q145
2488	http://www.wikidata.org/entity/Q1450144
2489	http://www.wikidata.org/entity/Q1450649
2490	http://www.wikidata.org/entity/Q1450662
2491	http://www.wikidata.org/entity/Q1450938
2492	http://www.wikidata.org/entity/Q1452369
2493	http://www.wikidata.org/entity/Q1452414
2494	http://www.wikidata.org/entity/Q1452764
2495	http://www.wikidata.org/entity/Q1453540
2496	http://www.wikidata.org/entity/Q14538344
2497	http://www.wikidata.org/entity/Q14539884
2498	http://www.wikidata.org/entity/Q14539974
2499	http://www.wikidata.org/entity/Q1454
2500	http://www.wikidata.org/entity/Q14541220
2501	http://www.wikidata.org/entity/Q1454257
2502	http://www.wikidata.org/entity/Q14552696
2503	http://www.wikidata.org/entity/Q14565331
2504	http://www.wikidata.org/entity/Q1458695
2505	http://www.wikidata.org/entity/Q1458910
2506	http://www.wikidata.org/entity/Q1459302
2507	http://www.wikidata.org/entity/Q1459393
2508	http://www.wikidata.org/entity/Q146009
2509	http://www.wikidata.org/entity/Q1460420
2510	http://www.wikidata.org/entity/Q1460729
2511	http://www.wikidata.org/entity/Q1461180
2512	http://www.wikidata.org/entity/Q1462246
2513	http://www.wikidata.org/entity/Q14623598
2514	http://www.wikidata.org/entity/Q1462542
2515	http://www.wikidata.org/entity/Q1462739
2516	http://www.wikidata.org/entity/Q1463036
2517	http://www.wikidata.org/entity/Q14637176
2518	http://www.wikidata.org/entity/Q14637182
2519	http://www.wikidata.org/entity/Q14637188
2520	http://www.wikidata.org/entity/Q1463862
2521	http://www.wikidata.org/entity/Q14647
2522	http://www.wikidata.org/entity/Q1465214
2523	http://www.wikidata.org/entity/Q14657
2524	http://www.wikidata.org/entity/Q1466001
2525	http://www.wikidata.org/entity/Q1466185
2526	http://www.wikidata.org/entity/Q1466910
2527	http://www.wikidata.org/entity/Q1467783
2528	http://www.wikidata.org/entity/Q1468277
2529	http://www.wikidata.org/entity/Q14684024
2530	http://www.wikidata.org/entity/Q1468630
2531	http://www.wikidata.org/entity/Q1468966
2532	http://www.wikidata.org/entity/Q146905
2533	http://www.wikidata.org/entity/Q1470431
2534	http://www.wikidata.org/entity/Q14705191
2535	http://www.wikidata.org/entity/Q14712273
2536	http://www.wikidata.org/entity/Q14715156
2537	http://www.wikidata.org/entity/Q14715514
2538	http://www.wikidata.org/entity/Q14715517
2539	http://www.wikidata.org/entity/Q14716804
2540	http://www.wikidata.org/entity/Q1472068
2541	http://www.wikidata.org/entity/Q1472323
2542	http://www.wikidata.org/entity/Q1472358
2543	http://www.wikidata.org/entity/Q1472929
2544	http://www.wikidata.org/entity/Q1474019
2545	http://www.wikidata.org/entity/Q1474431
2546	http://www.wikidata.org/entity/Q1474517
2547	http://www.wikidata.org/entity/Q147538
2548	http://www.wikidata.org/entity/Q1476215
2549	http://www.wikidata.org/entity/Q1478723
2550	http://www.wikidata.org/entity/Q1479747
2551	http://www.wikidata.org/entity/Q14799
2552	http://www.wikidata.org/entity/Q1479934
2553	http://www.wikidata.org/entity/Q14799884
2554	http://www.wikidata.org/entity/Q148
2555	http://www.wikidata.org/entity/Q1480532
2556	http://www.wikidata.org/entity/Q1480561
2557	http://www.wikidata.org/entity/Q14805701
2558	http://www.wikidata.org/entity/Q1480643
2559	http://www.wikidata.org/entity/Q1480793
2560	http://www.wikidata.org/entity/Q1481050
2561	http://www.wikidata.org/entity/Q1483827
2562	http://www.wikidata.org/entity/Q1484145
2563	http://www.wikidata.org/entity/Q1485322
2564	http://www.wikidata.org/entity/Q148554
2565	http://www.wikidata.org/entity/Q1485748
2566	http://www.wikidata.org/entity/Q1486
2567	http://www.wikidata.org/entity/Q14864997
2568	http://www.wikidata.org/entity/Q1486902
2569	http://www.wikidata.org/entity/Q1489
2570	http://www.wikidata.org/entity/Q1489211
2571	http://www.wikidata.org/entity/Q1490
2572	http://www.wikidata.org/entity/Q14900500
2573	http://www.wikidata.org/entity/Q14902486
2574	http://www.wikidata.org/entity/Q14906020
2575	http://www.wikidata.org/entity/Q14906342
2576	http://www.wikidata.org/entity/Q14915627
2577	http://www.wikidata.org/entity/Q14917375
2578	http://www.wikidata.org/entity/Q1492
2579	http://www.wikidata.org/entity/Q1493021
2580	http://www.wikidata.org/entity/Q1493121
2581	http://www.wikidata.org/entity/Q14936523
2582	http://www.wikidata.org/entity/Q14942999
2583	http://www.wikidata.org/entity/Q14946714
2584	http://www.wikidata.org/entity/Q14946742
2585	http://www.wikidata.org/entity/Q14946900
2586	http://www.wikidata.org/entity/Q14947259
2587	http://www.wikidata.org/entity/Q14947571
2588	http://www.wikidata.org/entity/Q1494804
2589	http://www.wikidata.org/entity/Q149481
2590	http://www.wikidata.org/entity/Q14948741
2591	http://www.wikidata.org/entity/Q14948757
2592	http://www.wikidata.org/entity/Q14948899
2593	http://www.wikidata.org/entity/Q14949021
2594	http://www.wikidata.org/entity/Q14949195
2595	http://www.wikidata.org/entity/Q14949451
2596	http://www.wikidata.org/entity/Q1495006
2597	http://www.wikidata.org/entity/Q1495387
2598	http://www.wikidata.org/entity/Q14954673
2599	http://www.wikidata.org/entity/Q14956806
2600	http://www.wikidata.org/entity/Q1496528
2601	http://www.wikidata.org/entity/Q14972848
2602	http://www.wikidata.org/entity/Q1497364
2603	http://www.wikidata.org/entity/Q149789
2604	http://www.wikidata.org/entity/Q149990
2605	http://www.wikidata.org/entity/Q150
2606	http://www.wikidata.org/entity/Q1502191
2607	http://www.wikidata.org/entity/Q150308
2608	http://www.wikidata.org/entity/Q15032125
2609	http://www.wikidata.org/entity/Q1504151
2610	http://www.wikidata.org/entity/Q15048
2611	http://www.wikidata.org/entity/Q1505093
2612	http://www.wikidata.org/entity/Q15054518
2613	http://www.wikidata.org/entity/Q15056034
2614	http://www.wikidata.org/entity/Q15059155
2615	http://www.wikidata.org/entity/Q15061491
2616	http://www.wikidata.org/entity/Q15063611
2617	http://www.wikidata.org/entity/Q15064853
2618	http://www.wikidata.org/entity/Q15067369
2619	http://www.wikidata.org/entity/Q1506926
2620	http://www.wikidata.org/entity/Q15069946
2621	http://www.wikidata.org/entity/Q15074971
2622	http://www.wikidata.org/entity/Q1507595
2623	http://www.wikidata.org/entity/Q15077007
2624	http://www.wikidata.org/entity/Q15078649
2625	http://www.wikidata.org/entity/Q150793
2626	http://www.wikidata.org/entity/Q1508079
2627	http://www.wikidata.org/entity/Q15087227
2628	http://www.wikidata.org/entity/Q1509333
2629	http://www.wikidata.org/entity/Q1509908
2630	http://www.wikidata.org/entity/Q1509929
2631	http://www.wikidata.org/entity/Q1510088
2632	http://www.wikidata.org/entity/Q1510660
2633	http://www.wikidata.org/entity/Q1510761
2634	http://www.wikidata.org/entity/Q15109666
2635	http://www.wikidata.org/entity/Q151139
2636	http://www.wikidata.org/entity/Q1511667
2637	http://www.wikidata.org/entity/Q15116950
2638	http://www.wikidata.org/entity/Q15120866
2639	http://www.wikidata.org/entity/Q1512201
2640	http://www.wikidata.org/entity/Q1512226
2641	http://www.wikidata.org/entity/Q1512492
2642	http://www.wikidata.org/entity/Q15127111
2643	http://www.wikidata.org/entity/Q15127434
2644	http://www.wikidata.org/entity/Q15127699
2645	http://www.wikidata.org/entity/Q1512785
2646	http://www.wikidata.org/entity/Q15130729
2647	http://www.wikidata.org/entity/Q15142
2648	http://www.wikidata.org/entity/Q15142825
2649	http://www.wikidata.org/entity/Q15143
2650	http://www.wikidata.org/entity/Q15144
2651	http://www.wikidata.org/entity/Q1514848
2652	http://www.wikidata.org/entity/Q15149013
2653	http://www.wikidata.org/entity/Q151510
2654	http://www.wikidata.org/entity/Q1515763
2655	http://www.wikidata.org/entity/Q1515840
2656	http://www.wikidata.org/entity/Q151624
2657	http://www.wikidata.org/entity/Q1516487
2658	http://www.wikidata.org/entity/Q1516562
2659	http://www.wikidata.org/entity/Q1516684
2660	http://www.wikidata.org/entity/Q1517021
2661	http://www.wikidata.org/entity/Q1517401
2662	http://www.wikidata.org/entity/Q15180
2663	http://www.wikidata.org/entity/Q1519812
2664	http://www.wikidata.org/entity/Q151991
2665	http://www.wikidata.org/entity/Q151998
2666	http://www.wikidata.org/entity/Q1520129
2667	http://www.wikidata.org/entity/Q152051
2668	http://www.wikidata.org/entity/Q1520638
2669	http://www.wikidata.org/entity/Q152087
2670	http://www.wikidata.org/entity/Q152171
2671	http://www.wikidata.org/entity/Q1521725
2672	http://www.wikidata.org/entity/Q1521908
2673	http://www.wikidata.org/entity/Q1522168
2674	http://www.wikidata.org/entity/Q1522269
2675	http://www.wikidata.org/entity/Q15223233
2676	http://www.wikidata.org/entity/Q1522873
2677	http://www.wikidata.org/entity/Q152337
2678	http://www.wikidata.org/entity/Q1524
2679	http://www.wikidata.org/entity/Q15242189
2680	http://www.wikidata.org/entity/Q15253460
2681	http://www.wikidata.org/entity/Q15253558
2682	http://www.wikidata.org/entity/Q15255771
2683	http://www.wikidata.org/entity/Q15257
2684	http://www.wikidata.org/entity/Q1525831
2685	http://www.wikidata.org/entity/Q15262052
2686	http://www.wikidata.org/entity/Q1527
2687	http://www.wikidata.org/entity/Q15275719
2688	http://www.wikidata.org/entity/Q15277881
2689	http://www.wikidata.org/entity/Q15278101
2690	http://www.wikidata.org/entity/Q15278107
2691	http://www.wikidata.org/entity/Q15278116
2692	http://www.wikidata.org/entity/Q15279719
2693	http://www.wikidata.org/entity/Q15281614
2694	http://www.wikidata.org/entity/Q152838
2695	http://www.wikidata.org/entity/Q15296811
2696	http://www.wikidata.org/entity/Q153006
2697	http://www.wikidata.org/entity/Q153012
2698	http://www.wikidata.org/entity/Q153015
2699	http://www.wikidata.org/entity/Q1530747
2700	http://www.wikidata.org/entity/Q1531339
2701	http://www.wikidata.org/entity/Q153136
2702	http://www.wikidata.org/entity/Q15319501
2703	http://www.wikidata.org/entity/Q1532551
2704	http://www.wikidata.org/entity/Q153260
2705	http://www.wikidata.org/entity/Q153265
2706	http://www.wikidata.org/entity/Q15330
2707	http://www.wikidata.org/entity/Q1534173
2708	http://www.wikidata.org/entity/Q1536258
2709	http://www.wikidata.org/entity/Q1537
2710	http://www.wikidata.org/entity/Q1537303
2711	http://www.wikidata.org/entity/Q1537378
2712	http://www.wikidata.org/entity/Q1537436
2713	http://www.wikidata.org/entity/Q1537675
2714	http://www.wikidata.org/entity/Q1537759
2715	http://www.wikidata.org/entity/Q1538051
2716	http://www.wikidata.org/entity/Q1538078
2717	http://www.wikidata.org/entity/Q1538727
2718	http://www.wikidata.org/entity/Q1539621
2719	http://www.wikidata.org/entity/Q153978
2720	http://www.wikidata.org/entity/Q153987
2721	http://www.wikidata.org/entity/Q154008
2722	http://www.wikidata.org/entity/Q15401884
2723	http://www.wikidata.org/entity/Q15402318
2724	http://www.wikidata.org/entity/Q1540285
2725	http://www.wikidata.org/entity/Q1540619
2726	http://www.wikidata.org/entity/Q1540704
2727	http://www.wikidata.org/entity/Q15408380
2728	http://www.wikidata.org/entity/Q15416
2729	http://www.wikidata.org/entity/Q1541622
2730	http://www.wikidata.org/entity/Q1541866
2731	http://www.wikidata.org/entity/Q154195
2732	http://www.wikidata.org/entity/Q1542536
2733	http://www.wikidata.org/entity/Q15428745
2734	http://www.wikidata.org/entity/Q15429176
2735	http://www.wikidata.org/entity/Q15431754
2736	http://www.wikidata.org/entity/Q1543268
2737	http://www.wikidata.org/entity/Q15433216
2738	http://www.wikidata.org/entity/Q15433244
2739	http://www.wikidata.org/entity/Q15434554
2740	http://www.wikidata.org/entity/Q15437470
2741	http://www.wikidata.org/entity/Q15437855
2742	http://www.wikidata.org/entity/Q15437906
2743	http://www.wikidata.org/entity/Q15438888
2744	http://www.wikidata.org/entity/Q15439609
2745	http://www.wikidata.org/entity/Q15440104
2746	http://www.wikidata.org/entity/Q15440381
2747	http://www.wikidata.org/entity/Q15444268
2748	http://www.wikidata.org/entity/Q15444381
2749	http://www.wikidata.org/entity/Q15445363
2750	http://www.wikidata.org/entity/Q1544739
2751	http://www.wikidata.org/entity/Q15447590
2752	http://www.wikidata.org/entity/Q15449008
2753	http://www.wikidata.org/entity/Q15449311
2754	http://www.wikidata.org/entity/Q15449736
2755	http://www.wikidata.org/entity/Q15450141
2756	http://www.wikidata.org/entity/Q1545025
2757	http://www.wikidata.org/entity/Q15451273
2758	http://www.wikidata.org/entity/Q15451418
2759	http://www.wikidata.org/entity/Q15452606
2760	http://www.wikidata.org/entity/Q1545334
2761	http://www.wikidata.org/entity/Q1545341
2762	http://www.wikidata.org/entity/Q15453796
2763	http://www.wikidata.org/entity/Q15454449
2764	http://www.wikidata.org/entity/Q15454555
2765	http://www.wikidata.org/entity/Q1545460
2766	http://www.wikidata.org/entity/Q15455076
2767	http://www.wikidata.org/entity/Q15455442
2768	http://www.wikidata.org/entity/Q154561
2769	http://www.wikidata.org/entity/Q15456438
2770	http://www.wikidata.org/entity/Q15458326
2771	http://www.wikidata.org/entity/Q1545988
2772	http://www.wikidata.org/entity/Q1546
2773	http://www.wikidata.org/entity/Q1546066
2774	http://www.wikidata.org/entity/Q15461706
2775	http://www.wikidata.org/entity/Q1546191
2776	http://www.wikidata.org/entity/Q1546793
2777	http://www.wikidata.org/entity/Q1547084
2778	http://www.wikidata.org/entity/Q1547368
2779	http://www.wikidata.org/entity/Q15479817
2780	http://www.wikidata.org/entity/Q154804
2781	http://www.wikidata.org/entity/Q154950
2782	http://www.wikidata.org/entity/Q154954
2783	http://www.wikidata.org/entity/Q1549591
2784	http://www.wikidata.org/entity/Q155
2785	http://www.wikidata.org/entity/Q155004
2786	http://www.wikidata.org/entity/Q155076
2787	http://www.wikidata.org/entity/Q15512556
2788	http://www.wikidata.org/entity/Q1551603
2789	http://www.wikidata.org/entity/Q155271
2790	http://www.wikidata.org/entity/Q1553
2791	http://www.wikidata.org/entity/Q1553486
2792	http://www.wikidata.org/entity/Q155354
2793	http://www.wikidata.org/entity/Q1554050
2794	http://www.wikidata.org/entity/Q1554462
2795	http://www.wikidata.org/entity/Q155467
2796	http://www.wikidata.org/entity/Q15568
2797	http://www.wikidata.org/entity/Q15570
2798	http://www.wikidata.org/entity/Q155718
2799	http://www.wikidata.org/entity/Q15574
2800	http://www.wikidata.org/entity/Q15575
2801	http://www.wikidata.org/entity/Q15576
2802	http://www.wikidata.org/entity/Q1557678
2803	http://www.wikidata.org/entity/Q1558215
2804	http://www.wikidata.org/entity/Q1559701
2805	http://www.wikidata.org/entity/Q155972
2806	http://www.wikidata.org/entity/Q1560329
2807	http://www.wikidata.org/entity/Q156035
2808	http://www.wikidata.org/entity/Q156077
2809	http://www.wikidata.org/entity/Q1561084
2810	http://www.wikidata.org/entity/Q1561129
2811	http://www.wikidata.org/entity/Q1561392
2812	http://www.wikidata.org/entity/Q15614754
2813	http://www.wikidata.org/entity/Q1561561
2814	http://www.wikidata.org/entity/Q1561611
2815	http://www.wikidata.org/entity/Q1561772
2816	http://www.wikidata.org/entity/Q15622972
2817	http://www.wikidata.org/entity/Q15623737
2818	http://www.wikidata.org/entity/Q156238
2819	http://www.wikidata.org/entity/Q1562552
2820	http://www.wikidata.org/entity/Q15627169
2821	http://www.wikidata.org/entity/Q1563
2822	http://www.wikidata.org/entity/Q15631401
2823	http://www.wikidata.org/entity/Q15632067
2824	http://www.wikidata.org/entity/Q15634281
2825	http://www.wikidata.org/entity/Q15635094
2826	http://www.wikidata.org/entity/Q15640468
2827	http://www.wikidata.org/entity/Q156426
2828	http://www.wikidata.org/entity/Q15646299
2829	http://www.wikidata.org/entity/Q15646830
2830	http://www.wikidata.org/entity/Q15649047
2831	http://www.wikidata.org/entity/Q156495
2832	http://www.wikidata.org/entity/Q15650949
2833	http://www.wikidata.org/entity/Q156598
2834	http://www.wikidata.org/entity/Q156644
2835	http://www.wikidata.org/entity/Q156725
2836	http://www.wikidata.org/entity/Q156737
2837	http://www.wikidata.org/entity/Q1567459
2838	http://www.wikidata.org/entity/Q1567748
2839	http://www.wikidata.org/entity/Q156864
2840	http://www.wikidata.org/entity/Q15691162
2841	http://www.wikidata.org/entity/Q1569421
2842	http://www.wikidata.org/entity/Q1569495
2843	http://www.wikidata.org/entity/Q1569624
2844	http://www.wikidata.org/entity/Q15702456
2845	http://www.wikidata.org/entity/Q157031
2846	http://www.wikidata.org/entity/Q15703466
2847	http://www.wikidata.org/entity/Q157043
2848	http://www.wikidata.org/entity/Q1570489
2849	http://www.wikidata.org/entity/Q157053
2850	http://www.wikidata.org/entity/Q15711797
2851	http://www.wikidata.org/entity/Q157118
2852	http://www.wikidata.org/entity/Q15713200
2853	http://www.wikidata.org/entity/Q15715250
2854	http://www.wikidata.org/entity/Q15715252
2855	http://www.wikidata.org/entity/Q1571938
2856	http://www.wikidata.org/entity/Q1572080
2857	http://www.wikidata.org/entity/Q157210
2858	http://www.wikidata.org/entity/Q15722942
2859	http://www.wikidata.org/entity/Q157245
2860	http://www.wikidata.org/entity/Q15727145
2861	http://www.wikidata.org/entity/Q157273
2862	http://www.wikidata.org/entity/Q15728648
2863	http://www.wikidata.org/entity/Q15731702
2864	http://www.wikidata.org/entity/Q15731877
2865	http://www.wikidata.org/entity/Q15733006
2866	http://www.wikidata.org/entity/Q15737800
2867	http://www.wikidata.org/entity/Q1574858
2868	http://www.wikidata.org/entity/Q1574863
2869	http://www.wikidata.org/entity/Q1575434
2870	http://www.wikidata.org/entity/Q1575640
2871	http://www.wikidata.org/entity/Q157575
2872	http://www.wikidata.org/entity/Q157725
2873	http://www.wikidata.org/entity/Q1577610
2874	http://www.wikidata.org/entity/Q15778935
2875	http://www.wikidata.org/entity/Q157808
2876	http://www.wikidata.org/entity/Q15782921
2877	http://www.wikidata.org/entity/Q1578885
2878	http://www.wikidata.org/entity/Q15790282
2879	http://www.wikidata.org/entity/Q1579397
2880	http://www.wikidata.org/entity/Q15794241
2881	http://www.wikidata.org/entity/Q15794608
2882	http://www.wikidata.org/entity/Q1579789
2883	http://www.wikidata.org/entity/Q15805617
2884	http://www.wikidata.org/entity/Q15808333
2885	http://www.wikidata.org/entity/Q158085
2886	http://www.wikidata.org/entity/Q1580938
2887	http://www.wikidata.org/entity/Q1581
2888	http://www.wikidata.org/entity/Q15810069
2889	http://www.wikidata.org/entity/Q15814933
2890	http://www.wikidata.org/entity/Q158158
2891	http://www.wikidata.org/entity/Q15816838
2892	http://www.wikidata.org/entity/Q15819141
2893	http://www.wikidata.org/entity/Q15819866
2894	http://www.wikidata.org/entity/Q1581997
2895	http://www.wikidata.org/entity/Q15820556
2896	http://www.wikidata.org/entity/Q15821109
2897	http://www.wikidata.org/entity/Q15821143
2898	http://www.wikidata.org/entity/Q15821575
2899	http://www.wikidata.org/entity/Q15821603
2900	http://www.wikidata.org/entity/Q1582816
2901	http://www.wikidata.org/entity/Q1582880
2902	http://www.wikidata.org/entity/Q15829617
2903	http://www.wikidata.org/entity/Q15831423
2904	http://www.wikidata.org/entity/Q1583587
2905	http://www.wikidata.org/entity/Q15836854
2906	http://www.wikidata.org/entity/Q15839134
2907	http://www.wikidata.org/entity/Q15839135
2908	http://www.wikidata.org/entity/Q15839136
2909	http://www.wikidata.org/entity/Q15839206
2910	http://www.wikidata.org/entity/Q15842831
2911	http://www.wikidata.org/entity/Q15847894
2912	http://www.wikidata.org/entity/Q15848826
2913	http://www.wikidata.org/entity/Q15851016
2914	http://www.wikidata.org/entity/Q15851109
2915	http://www.wikidata.org/entity/Q15853594
2916	http://www.wikidata.org/entity/Q15854029
2917	http://www.wikidata.org/entity/Q1585463
2918	http://www.wikidata.org/entity/Q15867692
2919	http://www.wikidata.org/entity/Q15871788
2920	http://www.wikidata.org/entity/Q1587879
2921	http://www.wikidata.org/entity/Q1587900
2922	http://www.wikidata.org/entity/Q1587906
2923	http://www.wikidata.org/entity/Q1588
2924	http://www.wikidata.org/entity/Q1588504
2925	http://www.wikidata.org/entity/Q158852
